text	label
Producto de calidad justita y mal embalado con roces y desconchados.. Producto de calidad justita y mal embalado con roces y desconchados. Envío sin seguimiento por parte del fabricante que luego se desentiende. Muy decepcionado con el trato.	0
malisimo. no dura nada las resistencias, se funden enseguida, no comprar, 3 usos le he podido dar ... penoso me siento estafado	0
No sincroniza. No sincroniza ni con la aplicación que se supone que hay que descargar por lo que ni siquiera lo puedes poner en hora. El resto de funciones parece que bien pero sin sincronización no sirve de nada. Lo devolví.	0
Caballete bici. El pedido llego a tiempo...pero faltan algunas piezas como la bandeja de herramientas	0
Y viene sin inflador.. No me a gustado, pensaba que era más cómodo.	0
Pierde la pintura roja. A los pocos meses empezo a pelarse y quedarse fea.	0
Mal , sin más. No sé si solo me pasa a mi, pero no soy capaz de dar con la banda adecuada. No es como me lo esperaba que es otra cosa , pero no va con mi Reloj.	0
Mal servicio. No me lo habéis enviado	0
Víctor. Deja mucho que desear. El pulso lo detectaba fatal y no servía para entrenar. La tuvimos que devolver. Perfecto por Amazon	0
Samurai tubeless. No encaja bien en manillar y se sale	0
Lo barato aveces sale caro. En principio bien hasta que se dio una ducha, he dicho ducha, se ahogó	0
Decepcionado. Me han llegado unas gafas que nada tienen que ver con lo que pedí, hago la devolución, y no me mandan la etiqueta de devolución para imprimir y adjuntar con paquete. Solo espero que el mensajero que tiene que venir a recojer el producto en máximo dos días no llegue antes de que me envíen la dichosa etiqueta	0
Me siento engañado. Buen producto en sí pero me siento estafado ya que la potencia maxima no es de 5W como se muestra en las fotos, si no de 4W.	0
Se ha roto el muelle!. Se me ha partido el muelle en la parte superior donde agarra al plástico. Es una pena lo usaba varios días a la semana y no me ha durado mucho.	0
Pésima calidad. Es de pésima calidad, ate a mi mascota, tiro de la cuerda y esta cedió, el gancho de metal se salió de de la correa, y el perrito escapó y anduvo suelto, no me quiero imaginar que hubiese pasado si hubiese ocurrido en un lugar transitado por coches, podría ser digno de una demanda	0
Mal tallado. Fatal el tallaje. El pantalón es ajustado en la pierna, muy ancho en la cintura y corto de pernera, vamos, un fiasco de tallaje y he tenido que devolverlo, pagando gastos de envío, encima de todo.	0
Almudena Molto. Un desastre,desde el 20 de Diciembre decia que habia llegado	0
No comprar muy muy malas. No se parece en nada al producto hace su función perooooo yo no las compraría	0
No lo compres. El vendedor es un estafador	0
Fatal. Fatal no han sido capaces de llegar con el envio Y no me querian hacer la devolucion del importe	0
Imposible hinchar el sofa. No conseguimos sentarnos porque no conseguimos que entrara el aire suficiente. O es imposible conseguir que se pueda inflar. Compra no recomendada. Muy mona la chica de la foto pero creo que sólo funcionaría en tarifa!	0
Suspensión delantera horrible. La suspensión delantera es una estafa, no tiene casi recorrido para amortiguar el golpe y no sirve para nada, es como si no tuviera. Me siento estafado. Ya puede tener frenos de disco o suspension trasera que si no tiene una buena suspensión delantera, es un fiasco de bici.	0
No queda recta. La mesa no acaba de estar recta al abrirla puesto que tiene la zona central doblada. Hay que "forzarla" para que quede recta... No la devuelvo porque la llevé de viaje y la tuve que utilizar pero producto defectuoso o de mala calidad.	0
Muy mal. Se estropeó ese mismo dia	0
Mal. Al mes se le salió el cristal	0
Toñi. Los guantes, están bien Pero de una primera puesta se me an roto Donde el belcro Que solución me pueden dar ????	0
mala presentación. embalaje muy malo, después de comprar en otros vendedores este es pésimo... no viene separado por tamaño... todo junto.	0
Jesús. El producto aguantó en funcionamiento 3 minutos contados y echó a arder, de malisima calidad yo lo quería para darle pocos usos ya que yo tengo un horno mejor y ni un uso me dió	0
La falta de protección que tiene el cliente con ustedes cuando ocurren estas situaciones. Después de un mes aún no ha llegado NO SE DEBE ABONAR POR ADELANTADO CUANDO UN PEDIDO TSE ENTREGA EN UN MES	0
Mala calidad de fabricación. Mala calidad en la fábricacion los tornillos de cuelan por los agujeros y el vendedor no me quiere mandar otro dice q se a roto en el trasporte y viene así de fabricación pero es mejor echarle la culpa a otros	0
Botella oxidada. La tiré a la basura porque olía a oxidado. No había forma de quitarle el olor. Daba miedo beber agua de ahí. Mala compra.	0
Xx. Ha venido muy pequeño no era una talla L parecía más una xxs	0
Mala experiencia. Me lo compré para darle uso en la playa y por qué en la foto se veía robusta....el caso que he ido a la playa con un poquito de viento, nada exagerado...una odisea para montarla....dos personas pasándolas canutas...levantabas de un lado y se iba de otro...un desastre....luego la tela muy mala y fina...al poner los vientos las costuras no tiene pinta de aguantar a la larga de hecho una se descosido un poco...los tubos uno se torció al caerse la carpa hacia un lado al ponerla de pie...conclusión....una mala compra para el precio que tiene...lo he mandado a devolver..... Le pongo una estrella por qué me obligan a ponerla si no no le pondría ninguna	0
Juan. Pues esperaba una mayor calidad del producto la verdad. Lo recibí ayer y el belcro que de una de las asas se ha descosido en el primer uso. Yo recomendaría otro corrector en lugar de este	0
Blanda y mal ajuste. Muy endeble , no se ajusta	0
Muy mala compra.. Muy mala compra. No hice caso a los comentarios y eran ciertos: los materiales plásticos son de mala calidad y el diseño pésimo. La tapa no cierra bien y no ofrece ningún tipo de estanqueidad al Core o las pilas. No aguantaría ni un poquito de humedad. Tiene pinta de muy frágil y viene sin cargador para el Core. He tenido otras petzl antes y eran de mejor calidad y acabados. Encima, como he abierto la caja no me devuelven todo el dinero. Un gran error comprar este tipo de productos en Amazon.	0
Producto dañado. El producto venía con la caja rota, como de haberla abierto para ver lo que hay dentro. Además de que la botella está partida, y las bolas se han salido por toda la bolsa. Ha venido por correos express.	0
Donde esta mi pedido??. Todavía no me a llegado y en teoría me tendría que haber llegado el 21 de diciembre,donde está mi pedido	0
.. El reloj es perfecto, pero me llegó con 5 días de retraso.	0
Mala calidad. He comprado de otras marcas y éstos me han decepcionado. Lo mejor que puedo decir de ellos es que pegan bien pero dejan residuo al despegarlos y el olor no dura más de 3 horas	0
Si evaluar. Pedido no ha encontrado la dirección	0
Pequeño para adulto. Son demasiado pequeños para ser de adulto, no cubre las últimas muelas. Quitado el que moldee los voy a devolver.	0
Es una pena. Muy pequeños para una M.	0
Ni he podido estrenarlo.. Voy a devolverlo ya que la pulsera no carga. No he podido ni probarla. Una pena. Espero que corrijan estos problemas.	0
No dura ni un mes!. Mala calidad, no me a durado ni un mes y se a roto como a otros q han opinado, la asamblea se a desilachado y la cremalleras se a roto.	0
Un mes esperando y nunca vino. Después de un mes, supuestamente enviado, pregunté y, lo solucionaron cancelando el pedido. Un regalo fastidiado sin tiempo de reacción.	0
Olga. Son muy cortos y en la fotografía no me pareció que tanto, solo podré llevarlos en verano pero por lo demás son bonitos	0
Una porqueria. La he usado 4 veces. Aún sabe el agua a plástico, no se le quita el sabor por mucho que le haya echado agua. La mochila se está deshilachando y la sujeción de las cuerdas elásticas cruzadas ya se ha roto por lo que las cuerdas elásticas ya no sirven para nada. Una tira que sujeta el tubo del camelback tb se ha roto... como se puede tramitar garantía aquí? Amazon ya no me permite	0
Devolución. Me lo esperaba de otra manera y quiero devolverlo porque no es la medida adecuada	0
2 meses de perfecto uso y se acabó. Durante dos meses ha ido fantásticamente, pero de repente ha dejado de sincronizarse con el móvil. He escrito mensajes al vendedor pero no he recibido respuesta. Necesito la factura y la garantia para poder hacer algo. Estoy en proceso. Me había encantado el reloj, pero no lo he comprado para que me dure 2 meses. Estoy decepcionada. Si alguien sabe como ayudarme lo agradeceré!	0
Mala. No muy buena la experiencia me tarde mas de un mes y medio en llegar	0
NO LA COMPRÉIS. Doy una estrella por no poder dar menos. Pésimo diseño, 3 fuimos los que la compramos y a los 3 nos entraba el agua a la altura de los ojos apenas sumergirnos. Vergüenza de producto.	0
Cargador. No ponía que no traía cargador	0
Lo he adquirido como producto reacondicionado y es de segunda mano. Producto ya usado. Con marcas de uso muy notables.... usado. En la indicación del producto lo definía como reacondicionado no como usado y con marcas evidentes de uso.	0
No protege del frio. Entra mucho frio por toda la tienda pero mas por donde estan situadas las ventanas. No puedo usarla. A parte la funda estaba rota. La devolví 😔	0
Esta bien por el precio. Para natación bien, pero pensé que serían más gorditos. Escurren un poco	0
UN ENGAÑO TOTAL. Producto carísimo, más barato en otras tiendas.	0
Mala calidad. puede valer para acampar en verano pero en sitios fríos no abriga demasiado.	0
Mala calidad, no funciona.. Muy mala calidad, no funciona, lo he tenido que devolver. El puente interior de las pilas hace mal contacto entre las pilas	0
Desastre. Lo único que mide bien es la hora, lo demás un desastre a excepción de la tensión arterial que no he podido comparar si es correcta pero viendo como mide las pulsaciones de mal dudo mucho que sea correcta. Además el vendedor admite que como es barato no es fiable y ofrece a cambio otro de categoría superior más caro.	0
No dura ni 1 mes. Los primeros días el reloj bien pero pasados 25 dias la pantalla empieza a fallar y verse mal hasta que 3 dias más tarde se pone en blanco y deja de funcionar. Mi consejo es que no lo compreis visto el resultado. Adjunto una foto para comprobar como se ha quedado la pantalla.	0
F**king scam. Me han mandado un libro para ninos en vez de la pizarra. Una verguenza...	0
Bien hechos. No pude ponerlos en mi monopatin, no se si es culpa de mi modelo, pero estan muy bien hechos	0
Rota a los 50 km. A los 50 km por terreno prácticamente llano y sin forzarla reventó dos veces	0
Mala compra. La compramos hace un año. Estuvo bien conservada sin darle el sol y la lluvia, y la desmontamos para pasar el resto del año mejor conservada. La cremallera se rompió a los 10 días. Un año después la red de protección está totalmente resquebrajada, la cremallera totalmente rota, y el protector azul de la base totalmente desecho (cae a trozos por momentos). La utilizan mi hijo de 3 años y mi hija de casi dos. Muy mala compra, y no tienen repuestos. Una pena.	0
Es un producto defectuoso. Estamos esperando una respuesta favorable ya que es un regalo a un niño y hemos ido haciendo lo que nos han pedido hemos enviado las fotos pero esperamos que nos lo resuelvan fácilmente y sea de nuestro agrado	0
El pedido no ha llegado. Noha llegado el pedido realizado en febrero.	0
No recomiendo esta entrega rápida a nadie.. He comprado con urgencia, pues necesito de mi patinete para trabajar, Pagué 6 euros más para que llegara en 24h. Después de este tiempo, me llamaron por teléfono pero no estaba en casa, el repartidor dijo que me iría dejar al día siguiente hasta el mediodía, pero me quedé en casa toda la mañana y nadie me ha llamado, ahora 03 días después, no tengo el produto y no sé dónde esta, estoy viajando esta tarde y no recomiendo esta entrega rápida a nadie.	0
Mal producto peor atención. Venía sin 2 de las 3 pilas, en el manual dice que es regulable la barra y no lo es, la cinta venía mojada, parecía que alguien la había usado y luego devuelto. El trato de atención al cliente pésimo	0
No. Aseguró que todo el reloj	0
2 intentos de compra sin éxito. He intentado comprar los pañuelos 2 veces, y dos veces que no llegan. Me gustaría poder opinar pero me quedo con las ganas y esperando. Un poco decepcionante.	0
Fatal. Nunca llegaron y no me devolvieron el dinero	0
Muy mal. Muy mal, las ruedas no son estables. Muy torpe. No es adecuado para niños de 2 años, incluso mi hija de 7 años tiene miedo de montar. y hace ruido de la rueda trasera. No recomendaría esto.	0
Caro y calidad 0,0 se descolora y mancha el resto de ropa solo usándolo puesto. Muy caro para la poca calidad una malísima compra.	0
No es acuático lo devolví. Lo devolví pone que es acuático i no es cierto	0
Comprador. No he recibido el producto, pasan ya 2 días de fecha de entrega en el seguimiento del mismo No hay reemplazo del producto	0
mala calidad, mala iluminación, bandas azules la he tenido que desinstalar. mala calidad, mala iluminación, bandas azules la he tenido que desinstalar	0
Me envían un paraguas más barato del que pedí.. He pedido y pagado el paraguas de 150 cm de diámetro y me han enviado el de 133 cm, que es más barato y con retraso. El primero que pedí ni siquiera me llegó. Una vergüenza.	0
No funciona bien. No engrana cuando subes del plato pequeño, quiero cambiarlo	0
Fran. Todavía lo estoy esperando..ya han pasado más de seis meses.nadie me dice nada al respecto,eso sí, con el dinero ya se han quedado.	0
Muy pequeño. La verdad es que muy pequeño e incomodo. Por desgracia no me lo había probado hasta el día de hoy, y no creo que acepten la devolución del importe o cambio por otro artículo.	0
No vale para nada.. No me ha resuelto el ruido que hace y no vale para nada, mala calidad y absurdo.	0
Muy mala experiencia con este vendedor. No lo he recibido y quedaron en devolverme el dinero porque el producto se perdio por el camino, me dijeron que me devolverian el dinero ya que no tenian mas, ya que estaba muy solicitado, resultando que fui de nuevo a la pagina y se podia comprar pero mas caro. A ver si se dignan a devolverme el dinero antes de denunciarles	0
Agua con sabor horrible.. Aún no he conseguido quitarle el nauseabundo sabor que le deja al agua.	0
Muy mal para nada lo que esperabs. No es lo que esperaba. Las fotos una cosa el artículo otra. Decepcionado. Muy decepcionado. La verdad un fracaso. No compraré más a ese vendedor	0
Desilusion. Es muy bonito, pero la primera vez que me lo puse, el tul que lleva haciendo las transparencias se empezo a rasgar, lo he devuelto.	0
Timo. Lamentable. Mas pequeña de lo que se anuncia. La cremallera se me rompió el primer día. Solo sirve para teléfonos u objetos pequeños	0
Malo. Puede hacer el apaño pero es puro plástico y da un calor tremendo, en verano es terrible dormir en ese colchón. Lo compré para llevar al apartamento de la playa y casi mejor dormir en el suelo jajaja.	0
Las manillas me han resultado malas. Las manillas me han resultado malas desde el día uno, desde el mismo día que las estrené. Los cuernos se pueden rotar en distintas posiciones pero a poco que uno se apoye en ellos, al colocarse de pie sobre la bicicleta por ejemplo, ya se mueven, resultando incómodos, y además se me desmontaron el primer día y ya no fui capaz a colocarlos de manera que quedaran ajustados. Además las manillas en sí resbalaban sobre el manillar, moviéndose adelante y atrás. Al final tuve que cambiarlas de inmediato. No las recomiendo para nada.	0
🤷🏼‍♀️. Lo que no me ha gustado, ha sido que no me ha llegado, y me han devuelto el dinero... Si!! Pero no me lo han mandado de nuevo ni me ha dado la opción...	0
Malísima. No ha durado ni 3 meses sin romperse. He tenido que comprar otra, pero desde luego no a esta empresa.	0
El producto todavia no lo he recibido. El producto no lo he recibido cuando la fecha de recepción era para el día 5 de Diciembre. Luego lo aplazaron al 8 de Diciembre y hoy estamos a 11 y no tengo noticias de cuando lo voy a recibir. El proveedor es informal e incompetente y no lo recomiendo en absoluto. Incumple y posibles compradores así como Amazon no debería confiar en el.	0
MALA CALIDAD. La lente se ha deteriorado en menos de un mes de uso...ME GUSTARÍA DEVOLVER el producto. Mala calidad!!!	0
Mucha tardanza. Estamos a 19 de junio y el producto me dicen que tenía que estar aquí el 6 de junio , esto no es esta bien , mala gestión	0
producto defectuoso. Regalo para cumpleaños que entregamos el miercoles 8. La bateria se termino el sabado y ha dejado de funcionar y no se puede cargar. Solicito la devolucion del producto y que lo cambien por una nueva camara sin coste	0
Bateria fatal. 1 año exacto y dejó de funcionar. Lo cargo, se calienta y dura 2 escasos minutos y plof..	0
Perdieron el pedido. No me han llegado y perdieron mi pedido.	0
Mala calidad. En la segunda puesta y solo usado para caminar se ha deshilachado por la parte delantera, no es un producto de calidad, Amazon debería de comprobar la calidad de los artículos que vende.	0
El vendedor es un estafador. El vendedor puso el articulo en oferta, tras hacer el pedido y no recibir noticias contacte con el vendedor que no respondio a ninguno de mis mensajes, tuve que contactar con amazon para que me reembolsaran el dinero, es un estafador	0
De lo peorcito. Lo compré el verano pasado, venía despegada, tiene una calidad horrorosa. No gastar ni en un duro en ella, no cumple con lo que indica	0
Montaje difícil, calidad buena. Acabo de montarla después de tirarme literalmente 2 horas. Es bastante difícil saber como poner las resistencias que van dentro de la barra que va de la consola a la rueda. No aclara bien las instrucciones como debe de ponerse, espero haberlo puesto bien. De momento se ve bastante dura, dentro de una semana intentaré editar el comentario y comentaros que tal funciona. EDITO: Me duró 2 días. 2 horas de uso. Al tercer día se rompió la cadena de dentro y fin del deporte. Ya está devuelta.	0
Servicio de Mierda. Que dejáis los pedidos donde os da la puta gana? Para que pongo yo mi dirección para que lo dejéis en un bar que no se de quien es? Vaya servicio de mierda Ami a mi casa no me ha llegado nada y pone que llego el miércoles	0
No vale la pena. No es muy cómodo. Hay muchos mejores	0
No comprar. Una basura, los tacos no enganchan y después de haber hecho 4 agujeros con una broca del 12 me ha dejado la pared destrozada e inservible	0
El producto no ha llegado. Me lo iban a reenviar de nuevo y no ha llegado. Han pasado varias semanas	0
Se desincha en 1 solo uso. Un dia ha durado... A la segunda noche en el suelo y al sofa	0
Estafa. Me han cobrado el producto y nunca lo he recibido	0
Desilusión y falta de atención. No recomiendo a nadie que la compre a mi me fallo porque llovió y no cojia carga y me ofrecieron repararla pagando yo y Amazon se lavó las manos complican mucho la devolución al final lo dejas correr que es lo que buscan	0
no vale la pena. Solo funciona con teclas delgadas y el acceso a las teclas no es fácil. no vale la pena.	0
sensor manipulado. No pude ni probarlo la caja donde venia el sensor se veia manipulada el sensor tenia la pila puesta y activado, creo que la pila estaba sin carga y no se podia emparejar con ningún dispositivo. Opción de devolución de Amazon sin problema.	0
sin palos perfecto CON PALOS UN DESASTRE. lo use varias veces para salidas cortas sin llevar los palos, pero el primer dia que lleve los palos... la goma da de si y se estiro, empezaron a botar cada vez mas. la sorpresa llego al llegar casa y ver que una de las gomas estaba descosida y el cinto estaba marcado de las rozaduras. LO DICHO SIN PALOS UN 10 , PERO PARA USAR CON LOS PALOS NO LO RECOMIENDO	0
Patinetes defectuosos y se hacen los locos !. El patín ha dejado de funcionar a los dos meses . No obtengo ninguna respuesta por parte de ellos . Es una vergüenza, no lo compren , no se hacen responsables de sus productos.	0
que no me llego. Quiero revisando mis pedidos no me di cuenta de que no me llego la devolución que hice por favor mi dinero o otra nueva	0
Mala calidad. El material interno de la mochila empezó a deshacerse, y ahora no sirve para nada la mochila, te llena todo de goma pegajosa	0
Tallas incorrectas y coste por devolución.. El tallaje no se corresponde con la realidad. Pedí una talla L siguiendo la tabla de medidas del producto y se quedan pequeños. Lo peor no es esto. Si quiero devolverlos tengo que pagar 3 €. No vuelvo a comprar productos por este medio ya que es muy probable que no acierten con las tallas y si al coste del envío le añadimos el de devolución merece más la pena comprarlo en las tiendas de toda la vida.	0
Cómodos pero frágiles. Muy cómodos pero poco duraderos. A ver si el nuevo modelo es más resistente...	0
Cuidado.. Después de tres meses siguen sin enviarlo, pero si lo cobraron. Se supone que tenía que haber llegado a principios de noviembre.	0
Lo más importante es la poca seriedad del fabricante. Que es un engaño total, materiales de 3° calidad y mal funcionamiento	0
Paquete abierto. El paquete vino abierto y pegado con cinta, es como si estuviera usado. Porque envían los productos así?	0
Mala calidad. Si ya cuando lo adquirí decían que de vez en cuando daba valores anormal y repentinamente altos en los primeros usos, tras unos meses no se soluciona sino que se agudiza el problema. No es nada fiable. La cinta del pulso merece reseña aparte, doblada y deformada tras el cuarto uso.	0
Viento. Si el paraguas pesa un poko se cae y Se rompió en la primera ráfaga suave de viento. No lo recomiendo	0
No recomendable. Demasiado tiempo para recibirlo. Casi un mes. No lo recomiendo	0
Por el pvp no se puede pedir más.. La calidad de las gomas que se sujetan a la patilla dejan bastante que desear. Ellos ya te envían recambios y es todo un acierto, porque en apenas un mes ya he tenido que cambiarlas tres veces.	0
malo. La caja vino abierta y el repartidor me dio las instrucciones en mano. A los 2 días no funcionaba. Amazon me devolvió el dinero . No lo recomiendo	0
No funcionan. Se los compré a mi padre para las mañanas frías en el campo, y utilizó dos y no funcionaron. Así que los he devuelto a Amazon. Un producto horrible.	0
Pilas gastadas. El producto llego con las pilas gastadas, además ilumina muy muy poco	0
Faja rígida e incómoda. No corresponde para nada a su descripción. Es incómoda, rigida, limita los movimientos y parece más un corsé postural. En cuanto al neopreno de la parte interior se queda pegado a la piel y encima despinta. Ni produce calor ni te hace sudar y el grosor es mínimo. Un fiasco de faja imposible de soportar para una persona sin sobrepeso y delgada. Para nada recomendable.	0
mala preparacion. Lo use para regalar y no me gusto que viniese sin libro	0
Talla. No me ha resultado buena compra, probablemente porque es complicado dar con la talla exacta.	0
Malo. Artículo malísimo , no sirve , tuve que devolver el artículo	0
mal, muy mal. Pedí este sillín nuevo por supuesto y me llego roto, descosido.	0
Un desaste de patin. El primero falló la batería y el segundo que compre el sistema de carga. Aguanta 5 min y se para. Vas a cargarlo y te indica batería al máximo y no carga.	0
DEFECTUOSO. Lo he estrenado este fin de semana y pierde agua... :-(	0
Material de mala calidad, se rompe muy facilment. Sólo me han durado 2 días, son de muy mala calidad se rompen facilmente por el plástico del puente de la nariz	0
GARANTIA. Buenos días!. Queria saber sí este producto tiene garantia, pues se ha rota la pantalla. GRACIAS.	0
mala calidad. se desgasta rapido, se quita el color hasta sin lavarlo , solo con usarlo	0
malísimo. Mejor píllate una bolsa de basura que fijo que aguanta más que esta chufa de traje que se me ha roto el segundo día de entrenamiento	0
NO ES ESTANCA. HE TENIDO QUE DEVOLVER ENTRA AGUA, NO ES ESTANCA	0
Cremalleras rotas. Malos a rabiar ,no por el tejido ,si no por las cremalleras , no cierra ni una bien ,total dinero tirado	0
No funcionan con xiaomi mijia m365. No puedo opinar sobre la calidad de la rueda. Lo que si puedo decir es que es literal mente imposible colocarla en el patinete. Ni calentándola, ni haciendo palanca ni nada. NO OS ACONSEJO COMPRAR ESTE PRODUCTO PARA XIAOMI MIJIA . Yo lo tuve que devolver y ahora tengo el patinete aparcado hasta recibir otras ruedas que si van.	0
F Jose Suarez. Mala calidad del producto, llegaron a destiempo y casi todos aplastados, y lo peor es que faltaban 19 unidades en la bolsa	0
Mal servicio. No era el color que pedí y además estaba sucia, como gastada.	0
No funciona. El producto llegó roto y tarde, no enciende	0
Baja calidad. El material es de muy mala calidad, la goma negra, que es la más dura, no ha aguantado ni un día...	0
Ojo Articulo de segunda mano. Es la mejor compra que he hecho en muchos años pero ya estaba usado el que he recibido. Estaba el firmware pirata ya que de serie corría a más de 25 km/h y faltaban los tornillos para apretar el manillar. Estoy descontento por estos aspectos. Y sospecho que las ruedas no son las de serie, estoy apunto de confirmar esta teoría cuando las cambie.	0
No me gusta. Mal, muy simple, mal	0
No recibido. No puedo dar opinión, porque no lo he recibido.	0
Mala compra. Muy mal...el tornillo que viene es muy gordo y no vale. Luego el gancho es muy pequeño, me lo esperaba algo más grande. En definitiva, no sale nada barato para lo que es.	0
Pésimo. Malísimo, he pedido en dos ocasiones y todas las válvulas perdían aire. De las cuatro ni una sola funcionaba como debe. Que se puede esperar de un producto que no cumple con el cometido para el que está fabricado? No recomendable.	0
Fiabilidad en la compra. Todavía no he recibido el envío.	0
Mala calidad. Funcionó durante una semana.	0
No es del todo hermética. Mi botella tiene un agujero pequeño y cuando mi hijo bebe agua se vierte parte de agua	0
Ejem ejem. De momento me viene media eliptica, ya he reclamado y esperando respuesta del vendedor, ademas de venir empaquetado como si hubiese pasado un tren por encima, esperando respuesta o devolución, encima al dia siguiente de pedirla baja 20 euros...	0
No es buena. Esta llave no es de un citroen C3 no la he podido montar	0
No me ha gustado. Lo he devuelto porque esperaba que fuese de los que son como una especie de tejido plastificado pero es de goma que cuesta de poner	0
Un falso producto. Me ha durado muy poco días pero muy pocos días y se rompe solo solo esto no vale la pena no vale para nada es casi igual que tirar el dinero no tiene nada de calidad	0
No lo recibido 😡. No sé si van bien o no ,no me ha llegado el pedido 😡	0
Una basura. Es una mierda de protector. Se pega mal,el primer dia se cascó laparte de arriba. No se lo recomiendo ni a mi peor enemigo	0
Amortiguador. Esperaba un material bastante mas elástico capaz de absorber mejor las vibraciones del patinete	0
No lo recomiendo, menos en potencias cortas. El producto llegó en el tiempo estimado y la instalación fue muy sencilla. El material es de metal y se le ve consistente. El problema está en el tornillo que une las dos piezas (la que va fijada al tubo y la que aguanta el ordenador) no hace su función y por más que lo aprietas no ajusta. En consecuencia el ordenador iba todo el trayecto botando sobre la potencia. La única solución que se me ocurre es ponerle una brida o algo así para que se esté quieto. Tampoco lo recomiendo si tu potencia es muy corta (tipo xc o enduro).	0
No compatible con iphone. Solo sirve como reloj, alarma y medir el pulso aproximado. No avisa de llamadas ni sms ni WhatsApp. Los pasos los mide pero, a cuando actualiza, pierdes el historico. El sueño tampoco lo mide. Eso sí: es muy bonito como reloj de pulsera y cómodo. Pero supongo que hay relojes mucho mas baratos y no tienes que andar cargando la bateria cada 5 dias. He contactado con el vendedor antes de devolverlo y me dice que no es compatible al 100% con iPhone. No es lo que venden en la descripción del producto. No se porqué hacen perder el tiempo y el dinero a los consumidores. Es una estafa? Evidentemente, voy a devolverlo	0
No ha llegado el paquete con las pulseras.. No han llegado las pulseras, una pena porque las necesitaba para los niños. Pero bueno ya he solicitado ayuda en atención al cliente.	0
No sirve para nada. No hay manera de emparejarlo con el iphone lo detecta el bluetooth pero después da fallo de emparejamiento y no hay manera de que funcione	0
De momento muy mal ya veremos el tercero que viene en camino. Buenas he comprado uno y lo he tenido que reemplazar dos veces el primero estaba usado y el segundo se queda bloqueado la pantalla y los botones	0
Robo. Sólo llegó uno. Alguien se quedó los otros 9.	0
Mediocre. Calidad mediocre, dejando de lado que me llego el cristal rayado, no presenta mucha calidad que digamos, y lo mas importante, el vendedor es de Alemania, esto me dio confianza, pero luego he recibido un producto chino, por lo que me tengo que creer que sea borosilicato y que no contenga BPA los plásticos...no me fio de las normativas de otros países y en España, llegan miles de artículos con BPA y nadie puede parar esto, ni siquiera aduanas (Tributaria). Edito, tras preguntar al vendedor me dice que la botella es de vidrio, pero en el anuncio pone borosilicato, en que quedamos?	0
horrible puesto. Queda super feo almenos en chica ya que hace unas bolsas x delante super feas en la parte de las letras q ocupa casi toda la parte delantera	0
Mala calidad. No tiene costuras, pero lo mismo en cuanto lo lave se va a deshilachar. Es malísimo.	0
Se rompió apenas lo abrí. Cuando abrí la cuchara se rompió inmediatamente	0
